sample_id,dataset,censoring_rate,unit_id,anchor_time,duration,event,event_type,horizon_1,horizon_2,horizon_3,horizon_4,static_feature_1,static_feature_2,seq_feature_mean_1,seq_feature_std_1,seq_feature_last_1,missing_rate,padding_rate,source_frame
sample_0202,azure,0,unit_0027,545,3151,1,1,24,72,168,336,14,0,171.38228,10.091772,167.296494,0,0,azure_0_frame.npz
sample_0203,azure,0,unit_0076,2155,1445,1,1,24,72,168,336,15,0,169.294377,16.45812,172.439011,0,0,azure_0_frame.npz
sample_0204,azure,0,unit_0044,3451,3101,1,1,24,72,168,336,6,0,180.711954,14.799323,194.53479,0,0,azure_0_frame.npz
sample_0205,azure,0,unit_0018,6828,660,1,1,24,72,168,336,5,0,173.520844,13.550348,181.556168,0,0,azure_0_frame.npz
sample_0206,azure,0,unit_0077,5778,174,1,1,24,72,168,336,2,0,173.221938,16.278103,194.138611,0,0,azure_0_frame.npz
sample_0207,azure,0,unit_0010,3083,253,1,1,24,72,168,336,19,0,170.901219,14.526548,168.083908,0,0,azure_0_frame.npz
sample_0208,azure,0,unit_0044,5816,736,1,1,24,72,168,336,6,0,167.947362,13.768196,176.187805,0,0,azure_0_frame.npz
sample_0209,azure,0,unit_0084,4120,2744,1,1,24,72,168,336,1,0,170.413116,10.499195,155.370956,0,0,azure_0_frame.npz
sample_0210,azure,0,unit_0032,5220,2508,1,1,24,72,168,336,10,0,170.670294,14.734478,138.221313,0,0,azure_0_frame.npz
sample_0211,azure,0,unit_0049,3683,349,1,1,24,72,168,336,10,0,182.468189,18.711025,179.285507,0,0,azure_0_frame.npz
sample_0212,azure,0,unit_0082,4504,1712,1,1,24,72,168,336,20,0,163.023338,9.414377,169.025482,0,0,azure_0_frame.npz
sample_0213,azure,0,unit_0083,1965,3363,1,1,24,72,168,336,2,0,170.415684,11.663932,166.88205,0,0,azure_0_frame.npz
sample_0214,azure,0,unit_0028,3489,423,1,1,24,72,168,336,10,0,167.37509,14.129321,142.061768,0,0,azure_0_frame.npz
sample_0215,azure,0,unit_0079,2543,121,1,1,24,72,168,336,14,0,168.348286,14.173363,183.376205,0,0,azure_0_frame.npz
sample_0216,azure,0,unit_0045,2591,25,1,1,24,72,168,336,18,0,169.191499,13.984897,151.231766,0,0,azure_0_frame.npz
sample_0217,azure,0,unit_0058,684,1164,1,1,24,72,168,336,7,0,167.449184,18.171916,170.303192,0,0,azure_0_frame.npz
sample_0218,azure,0,unit_0028,4680,1752,1,1,24,72,168,336,10,0,166.249793,19.849054,164.574097,0,0,azure_0_frame.npz
sample_0219,azure,0,unit_0024,7482,1278,0,0,24,72,168,336,17,0,171.334528,15.606549,179.394989,0,0,azure_0_frame.npz
sample_0220,azure,0,unit_0027,2560,1136,1,1,24,72,168,336,14,0,166.787951,11.574529,179.096466,0,0,azure_0_frame.npz
sample_0221,azure,0,unit_0085,4380,1188,1,1,24,72,168,336,18,0,166.506915,11.408673,160.415375,0,0,azure_0_frame.npz
sample_0222,azure,0,unit_0060,5745,3015,0,0,24,72,168,336,18,0,168.799941,16.582154,178.520538,0,0,azure_0_frame.npz
sample_0223,azure,0,unit_0053,616,1280,1,1,24,72,168,336,17,0,167.802102,14.189917,172.655823,0,0,azure_0_frame.npz
sample_0224,azure,0,unit_0018,5622,1146,1,1,24,72,168,336,5,0,172.263633,15.819279,177.266068,0,0,azure_0_frame.npz
sample_0225,azure,0,unit_0063,915,6453,1,1,24,72,168,336,10,0,170.235584,18.198884,192.414444,0,0,azure_0_frame.npz
sample_0226,azure,0,unit_0050,4799,961,1,1,24,72,168,336,14,0,172.079949,17.345673,177.728165,0,0,azure_0_frame.npz
sample_0227,azure,0,unit_0006,5289,543,1,1,24,72,168,336,14,0,169.878717,12.578794,157.323135,0,0,azure_0_frame.npz
sample_0228,azure,0,unit_0087,7899,405,1,1,24,72,168,336,15,0,168.824847,13.610512,172.454102,0,0,azure_0_frame.npz
sample_0229,azure,0,unit_0057,6446,2314,0,0,24,72,168,336,2,0,171.568587,13.658193,167.736557,0,0,azure_0_frame.npz
sample_0230,azure,0,unit_0062,4168,992,1,1,24,72,168,336,17,0,170.41923,16.154604,168.17099,0,0,azure_0_frame.npz
sample_0231,azure,0,unit_0013,2575,809,1,1,24,72,168,336,11,0,167.470729,11.828037,172.10112,0,0,azure_0_frame.npz
sample_0232,azure,0,unit_0059,1489,71,1,1,24,72,168,336,16,0,174.976368,15.213946,178.322571,0,0,azure_0_frame.npz
sample_0233,azure,0,unit_0078,1070,922,1,1,24,72,168,336,6,0,167.759185,10.641141,151.918304,0,0,azure_0_frame.npz
sample_0234,azure,0,unit_0088,4537,3671,1,1,24,72,168,336,11,0,161.052249,12.596269,150.569351,0,0,azure_0_frame.npz
sample_0235,azure,0,unit_0082,3994,2222,1,1,24,72,168,336,20,0,171.918221,16.67868,189.675644,0,0,azure_0_frame.npz
sample_0236,azure,0,unit_0006,314,118,1,1,24,72,168,336,14,0,171.397395,15.972263,182.992004,0,0,azure_0_frame.npz
sample_0237,azure,0,unit_0044,7602,750,1,1,24,72,168,336,6,0,169.86417,11.868226,184.317078,0,0,azure_0_frame.npz
sample_0238,azure,0,unit_0082,3769,2447,1,1,24,72,168,336,20,0,158.28902,14.089123,150.992157,0,0,azure_0_frame.npz
sample_0239,azure,0,unit_0042,6464,568,1,1,24,72,168,336,14,0,171.915435,13.643546,179.637848,0,0,azure_0_frame.npz
sample_0240,azure,0,unit_0002,950,994,1,1,24,72,168,336,9,0,171.809208,15.656583,145.110367,0,0,azure_0_frame.npz
sample_0241,azure,0,unit_0036,6654,354,1,1,24,72,168,336,4,0,169.024458,11.483287,174.790482,0,0,azure_0_frame.npz
sample_0242,azure,0,unit_0039,4223,457,1,1,24,72,168,336,14,0,171.242206,11.76428,146.46991,0,0,azure_0_frame.npz
sample_0243,azure,0,unit_0042,7705,47,1,1,24,72,168,336,14,0,174.462803,13.481099,172.070831,0,0,azure_0_frame.npz
sample_0244,azure,0,unit_0017,1015,161,1,1,24,72,168,336,2,0,171.946324,14.843929,196.21843,0,0,azure_0_frame.npz
sample_0245,azure,0,unit_0011,5027,373,1,1,24,72,168,336,1,0,168.629869,18.364701,183.629288,0,0,azure_0_frame.npz
sample_0246,azure,0,unit_0060,8090,670,0,0,24,72,168,336,18,0,171.460072,15.324155,174.738159,0,0,azure_0_frame.npz
sample_0247,azure,0,unit_0061,6027,549,1,1,24,72,168,336,6,0,172.775433,15.218904,173.995514,0,0,azure_0_frame.npz
sample_0248,azure,0,unit_0049,2401,911,1,1,24,72,168,336,10,0,167.962368,14.376626,175.456253,0,0,azure_0_frame.npz
sample_0249,azure,0,unit_0012,5447,289,1,1,24,72,168,336,7,0,163.221312,13.46977,163.526779,0,0,azure_0_frame.npz
sample_0250,azure,0,unit_0018,3591,1017,1,1,24,72,168,336,5,0,171.561494,19.95322,181.177856,0,0,azure_0_frame.npz
sample_0251,azure,0,unit_0062,7881,159,1,1,24,72,168,336,17,0,166.953881,11.116062,152.006165,0,0,azure_0_frame.npz
sample_0252,azure,0,unit_0048,1439,7321,0,0,24,72,168,336,12,0,170.455296,14.533613,168.913437,0,0,azure_0_frame.npz
sample_0253,azure,0,unit_0060,3454,866,1,1,24,72,168,336,18,0,171.651149,16.622131,170.05658,0,0,azure_0_frame.npz
sample_0254,azure,0,unit_0016,8685,75,0,0,24,72,168,336,3,0,173.24464,15.953054,175.160553,0,0,azure_0_frame.npz
sample_0255,azure,0,unit_0068,4520,952,1,1,24,72,168,336,4,0,171.518389,18.456935,180.78981,0,0,azure_0_frame.npz
sample_0256,azure,0,unit_0050,7216,704,1,1,24,72,168,336,14,0,172.149281,15.451461,187.099457,0,0,azure_0_frame.npz
sample_0257,azure,0,unit_0090,8651,109,0,0,24,72,168,336,20,0,173.85647,11.023114,177.285309,0,0,azure_0_frame.npz
sample_0258,azure,0,unit_0029,5906,1198,1,1,24,72,168,336,12,0,173.174249,19.152383,169.513031,0,0,azure_0_frame.npz
sample_0259,azure,0,unit_0087,6429,1875,1,1,24,72,168,336,15,0,171.344873,11.992039,173.141068,0,0,azure_0_frame.npz
sample_0260,azure,0,unit_0056,895,833,1,1,24,72,168,336,14,0,169.819965,14.157026,195.728882,0,0,azure_0_frame.npz
sample_0261,azure,0,unit_0052,2105,2503,1,1,24,72,168,336,6,0,165.385621,15.376103,170.605408,0,0,azure_0_frame.npz
sample_0262,azure,0,unit_0077,475,797,1,1,24,72,168,336,2,0,170.061273,15.037881,156.53743,0,0,azure_0_frame.npz
sample_0263,azure,0,unit_0049,8739,21,0,0,24,72,168,336,10,0,163.588329,16.636204,167.14679,0,0,azure_0_frame.npz
sample_0264,azure,0,unit_0062,1119,441,1,1,24,72,168,336,17,0,169.913383,15.168641,163.995071,0,0,azure_0_frame.npz
sample_0265,azure,0,unit_0016,5866,14,1,1,24,72,168,336,3,0,194.476578,9.07077,213.203613,0,0,azure_0_frame.npz
sample_0266,azure,0,unit_0069,5744,112,1,1,24,72,168,336,9,0,177.231496,15.295358,155.408005,0,0,azure_0_frame.npz
sample_0267,azure,0,unit_0061,5887,689,1,1,24,72,168,336,6,0,169.199539,14.480072,161.880997,0,0,azure_0_frame.npz
sample_0268,azure,0,unit_0062,3486,234,1,1,24,72,168,336,17,0,171.728467,14.442966,156.728683,0,0,azure_0_frame.npz
sample_0269,azure,0,unit_0010,2402,214,1,1,24,72,168,336,19,0,171.405003,11.63636,180.796417,0,0,azure_0_frame.npz
sample_0270,azure,0,unit_0024,3608,1168,1,1,24,72,168,336,17,0,171.526224,12.235852,157.42186,0,0,azure_0_frame.npz
sample_0271,azure,0,unit_0002,6498,126,1,1,24,72,168,336,9,0,168.560152,14.953176,174.756073,0,0,azure_0_frame.npz
sample_0272,azure,0,unit_0065,1141,4787,1,1,24,72,168,336,2,0,169.385034,13.1469,155.450562,0,0,azure_0_frame.npz
sample_0273,azure,0,unit_0030,2015,601,1,1,24,72,168,336,2,0,171.840717,20.054121,172.884491,0,0,azure_0_frame.npz
sample_0274,azure,0,unit_0032,4205,3523,1,1,24,72,168,336,10,0,175.94033,13.986346,169.37323,0,0,azure_0_frame.npz
sample_0275,azure,0,unit_0033,3642,1062,1,1,24,72,168,336,7,0,173.24143,13.655725,172.437881,0,0,azure_0_frame.npz
sample_0276,azure,0,unit_0019,3348,996,1,1,24,72,168,336,20,0,169.052687,12.858585,163.077774,0,0,azure_0_frame.npz
sample_0277,azure,0,unit_0092,7532,868,1,1,24,72,168,336,19,0,172.746755,11.541631,192.253342,0,0,azure_0_frame.npz
sample_0278,azure,0,unit_0044,6937,1415,1,1,24,72,168,336,6,0,174.036546,13.044064,176.248901,0,0,azure_0_frame.npz
sample_0279,azure,0,unit_0037,7742,1018,0,0,24,72,168,336,9,0,173.539863,16.107962,162.160721,0,0,azure_0_frame.npz
sample_0280,azure,0,unit_0012,1684,92,1,1,24,72,168,336,7,0,179.686136,21.28724,237.4142,0,0,azure_0_frame.npz
sample_0281,azure,0,unit_0014,3575,1873,1,1,24,72,168,336,10,0,178.786971,15.038496,181.38382,0,0,azure_0_frame.npz
sample_0282,azure,0,unit_0085,1542,66,1,1,24,72,168,336,18,0,172.17458,15.114568,160.764984,0,0,azure_0_frame.npz
sample_0283,azure,0,unit_0064,6831,1113,1,1,24,72,168,336,10,0,173.846668,12.822921,179.281113,0,0,azure_0_frame.npz
sample_0284,azure,0,unit_0003,1575,753,1,1,24,72,168,336,14,0,167.724797,14.799702,168.801376,0,0,azure_0_frame.npz
sample_0285,azure,0,unit_0085,3805,1763,1,1,24,72,168,336,18,0,170.381083,15.107429,169.221924,0,0,azure_0_frame.npz
sample_0286,azure,0,unit_0077,5078,874,1,1,24,72,168,336,2,0,169.108711,15.732303,155.707382,0,0,azure_0_frame.npz
sample_0287,azure,0,unit_0076,3681,639,1,1,24,72,168,336,15,0,170.414279,14.171121,176.895233,0,0,azure_0_frame.npz
sample_0288,azure,0,unit_0013,6778,206,1,1,24,72,168,336,11,0,169.717721,13.778111,158.456223,0,0,azure_0_frame.npz
sample_0289,azure,0,unit_0094,4959,1041,1,1,24,72,168,336,10,0,171.29035,8.856377,171.522232,0,0,azure_0_frame.npz
sample_0290,azure,0,unit_0050,4694,1066,1,1,24,72,168,336,14,0,170.79445,10.970136,172.652893,0,0,azure_0_frame.npz
sample_0291,azure,0,unit_0056,1736,1432,1,1,24,72,168,336,14,0,171.923743,12.919076,196.875046,0,0,azure_0_frame.npz
sample_0292,azure,0,unit_0063,1525,5843,1,1,24,72,168,336,10,0,171.670751,15.44015,172.949448,0,0,azure_0_frame.npz
sample_0293,azure,0,unit_0047,2330,3718,1,1,24,72,168,336,5,0,166.99834,14.35372,160.986969,0,0,azure_0_frame.npz
sample_0294,azure,0,unit_0030,2275,341,1,1,24,72,168,336,2,0,175.733047,16.785164,178.303207,0,0,azure_0_frame.npz
sample_0295,azure,0,unit_0078,7357,395,1,1,24,72,168,336,6,0,163.210418,10.488468,152.664948,0,0,azure_0_frame.npz
sample_0296,azure,0,unit_0029,6061,1043,1,1,24,72,168,336,12,0,170.694455,14.991437,202.05397,0,0,azure_0_frame.npz
sample_0297,azure,0,unit_0004,756,2124,1,1,24,72,168,336,5,0,173.196965,14.474502,153.346527,0,0,azure_0_frame.npz
sample_0298,azure,0,unit_0035,6600,600,1,1,24,72,168,336,10,0,169.341831,14.543355,188.826309,0,0,azure_0_frame.npz
sample_0299,azure,0,unit_0081,6306,534,1,1,24,72,168,336,0,0,196.633595,18.170086,191.748749,0,0,azure_0_frame.npz
sample_0300,azure,0,unit_0049,1090,1142,1,1,24,72,168,336,10,0,171.089429,20.984231,149.334152,0,0,azure_0_frame.npz
